Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
147.340472,73.672595,185.011252,42.210047,37.270701,31.307170,-0.444789,-0.108791,-0.467281,0.362886,0.181449,0.455665,20.000000,0.000000,74.000000,255.000000,202.000000,255.000000,163.948000,95.622000,190.494000,191.627723,125.794059,216.776238,-25.876176,-27.294671,-24.898119,-325.501864,-805.190696,-168.945684,81.607552,93.397716,58.063415,30.691873,44.732025,26.135572,166.687500,73.812500,195.375000,37.184874,34.141651,37.178413,0.223081,0.462546,0.190293,-50.155425,-65.818109,-35.613222,50.155425,65.818109,35.613222,1.000000,1.000000,1.000000,-35.508794,-44.134791,-21.529140,0.805803,0.625365,0.895763,0.776943,2755.000000,638.000000,146867411.790000,2.691106,2755.000000,0.000000,2755.000000,54575104.599000,0.846997,2.680672,2.909366,1.356613,0.237024,0.233787,2.150618,0.599543,1.916831,3.038784,2744.500000,2744.500000,6.522948,0.114872,29.274562,84.000000,0.000000,547.927623,4.371177,24.278557,275.500000,181.208306,1.534793,0.263041,0.707887,0.092269,86.011935,36.160314,0.050831,682.709978,19.360712,9.092942,0.000141,148.957125,43.087499,0.903401,1.000000,7.000000,575.000000,1308.000000,0.208711,0.474773,0.316515
221.264607,184.894560,237.543318,23.098727,39.379185,17.934914,-0.360011,-0.040287,-1.078055,0.343737,0.287236,0.369027,153.000000,75.000000,167.000000,255.000000,254.000000,255.000000,205.283019,153.619497,225.666667,177.478261,120.975155,199.481366,26.168224,29.191589,24.908879,214.510569,438.885004,155.360901,65.451521,104.911644,53.208881,39.391207,49.185312,31.222947,207.500000,176.312500,229.062500,27.782638,23.555039,27.936242,0.133892,0.133598,0.121959,56.415719,89.826986,39.875073,56.415719,89.826986,39.875073,0.000000,0.000000,0.000000,38.415341,67.087174,31.002925,1.210093,1.569465,1.150106,0.781801,1489.000000,428.000000,91665402.212000,2.498991,1489.000000,0.000000,1489.000000,36680971.859000,0.801257,2.488372,2.258144,1.576745,0.429147,0.355851,1.627880,0.716371,1.272029,2.772914,1479.000000,1479.000000,5.738580,0.146816,18.027756,62.000000,0.000000,355.791939,2.981527,0.603747,744.500000,407.500000,1.779615,0.013836,0.672963,0.048157,72.756194,17.838667,0.100056,358.409387,13.376459,8.010696,0.000857,218.884854,25.084881,0.845701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
188.749437,120.035942,213.640759,33.612093,40.919014,26.969439,-1.009960,0.118237,-0.838223,0.361294,0.229766,0.408940,15.000000,0.000000,54.000000,255.000000,247.000000,255.000000,185.988961,113.710487,214.040140,159.918500,86.278500,190.031000,23.880140,24.873157,22.358029,98.612697,156.780501,65.553810,73.447752,88.812359,55.146921,47.185209,54.333826,35.518525,188.750000,143.625000,219.437500,20.971707,22.399428,19.880797,0.111108,0.155958,0.090599,29.991969,32.927084,20.434447,33.554455,39.666284,22.890716,0.132661,0.072537,0.072537,5.900171,2.228556,7.100367,1.032268,1.018917,1.034378,0.789013,16443.000000,2578.000000,618779584.320000,6.994756,16443.000000,0.000000,16443.000000,88463351.308000,0.979283,3.313625,3.329035,0.903951,0.432585,0.113921,1.890718,0.693820,1.776797,5.026115,16335.500000,16335.500000,6.433957,0.042645,60.207973,341.000000,0.000000,2193.979392,5.066043,28.531120,1264.846154,3177.047319,1.444563,0.415318,0.680467,0.226038,108.978110,23.195357,0.068199,458.131281,15.358039,9.019600,0.000202,187.667493,34.221817,0.896887,1.000000,9.000000,512.000000,1436.000000,0.031138,0.087332,0.881530
211.891836,157.584029,226.435340,27.372773,41.980944,22.836890,-0.391195,0.518408,-0.536265,0.355576,0.264442,0.379982,78.000000,19.000000,129.000000,255.000000,255.000000,255.000000,194.523105,133.898336,216.304991,163.320442,99.202578,187.710866,28.163488,30.858311,25.907357,216.347132,458.304149,152.545702,72.079811,96.280384,55.380760,48.352742,48.622325,33.907844,197.312500,129.187500,213.625000,20.882764,24.251852,18.380951,0.105836,0.187726,0.086043,57.109328,77.850439,37.478484,57.109328,77.850439,37.478484,0.000000,0.000000,0.000000,29.042569,39.776642,19.894947,1.158833,1.337641,1.096325,0.798128,3356.000000,734.000000,166973074.210000,3.810848,3356.000000,0.000000,3356.000000,43815206.334000,0.880630,2.548611,2.179964,1.462463,0.572110,0.042832,1.576229,0.755193,1.533397,3.167562,3395.000000,3395.000000,7.235136,0.118301,22.000000,83.000000,0.000000,600.516310,4.104107,12.456928,1678.000000,1239.000000,1.741894,0.248335,0.702973,0.140341,100.037085,17.079212,0.087852,499.133158,15.270843,8.465321,0.000504,209.475982,29.689378,0.846682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
159.720342,90.602623,189.266850,54.293450,58.024117,42.238722,-0.326641,0.399044,-0.374219,0.363339,0.206107,0.430553,6.000000,0.000000,57.000000,255.000000,233.000000,255.000000,171.402318,104.129139,193.160596,181.162029,113.710311,200.702128,-8.587719,-8.793233,-6.681704,-94.785739,-55.655653,-47.097611,81.204495,83.765115,54.151838,45.842586,52.709181,32.866930,185.562500,124.312500,216.437500,62.102706,71.159784,37.237362,0.334673,0.572427,0.172047,-23.076091,-22.610785,-17.365679,41.844568,45.021244,24.839550,0.662907,0.662907,0.662907,-23.128925,-27.204764,-17.273543,0.873508,0.769074,0.916367,0.783422,3279.000000,798.000000,218495022.790000,3.973522,3279.000000,0.000000,3279.000000,54987747.348000,0.937363,2.770833,3.664089,1.065913,0.306496,0.275561,2.427273,0.617781,2.151711,3.483952,3309.500000,3309.500000,6.332010,0.090596,37.013511,107.000000,0.000000,677.525084,4.660051,42.949762,204.937500,118.528197,1.378817,0.307512,0.804011,0.114924,114.528045,26.118156,0.054072,922.766821,21.670151,9.282629,0.000168,159.679947,54.486611,0.919015,4.000000,8.000000,1039.000000,958.000000,0.316865,0.292162,0.390973
195.371249,125.602931,217.670621,21.512561,25.958756,18.595419,-0.011621,0.246637,-0.068168,0.362709,0.233183,0.404108,127.000000,47.000000,157.000000,255.000000,218.000000,255.000000,185.074866,110.457219,212.254011,163.926316,88.150000,193.371053,20.363265,20.814286,18.714286,217.839235,398.096929,130.660625,76.823357,94.692547,58.905775,43.113446,48.457923,33.499218,185.812500,112.250000,208.062500,16.523539,19.591133,15.408880,0.088926,0.174531,0.074059,32.930542,39.192002,21.463612,33.622502,39.850266,21.463612,0.265306,0.136735,0.000000,12.521983,7.795544,11.130229,1.068483,1.066172,1.053889,0.792966,2866.000000,490.000000,115509969.340000,2.019244,2866.000000,0.000000,2866.000000,57204561.890000,0.695382,2.130435,2.305547,1.777080,0.517097,0.416388,1.560540,0.739575,1.144151,2.288221,2872.000000,2872.000000,6.149519,0.206387,22.022716,68.000000,0.000000,418.167303,3.813707,0.000000,2866.000000,0.000000,1.777080,0.000000,0.695382,0.000000,116.326465,0.000000,0.070570,297.708733,12.978775,8.365027,0.000320,194.594561,22.616457,0.842014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
207.387137,125.261738,215.661481,24.192471,32.417775,20.901384,-1.925791,-0.421935,-0.782321,0.378229,0.228450,0.393320,38.000000,0.000000,69.000000,255.000000,253.000000,255.000000,207.907053,119.595913,216.251813,194.455738,104.967869,203.446557,12.163968,13.031377,11.649798,149.658393,236.439885,75.186435,65.110642,86.175439,50.318025,43.792080,48.900844,31.963142,206.312500,117.062500,210.687500,7.303413,7.660522,8.013416,0.035400,0.065440,0.038035,14.347278,16.731820,9.750157,15.095022,28.872086,12.522992,0.082996,0.227227,0.206984,24.537871,7.454352,9.121089,1.134197,1.063276,1.044161,0.818078,21021.000000,1976.000000,579922471.080000,5.845019,21021.000000,0.000000,21021.000000,99216524.772000,0.951293,2.403893,2.737162,1.195879,0.642929,0.546774,2.528491,0.814367,1.981717,3.407221,21081.500000,21081.500000,6.644196,0.095250,45.011110,251.000000,0.000000,1667.693223,5.450695,27.924715,3503.500000,7544.244622,1.314477,0.219389,0.826611,0.157009,117.760050,2.838460,0.095528,207.446900,10.260979,8.243983,0.000448,207.059412,24.433397,0.908986,1.000000,4.000000,286.000000,363.000000,0.013605,0.017268,0.969126
189.287301,97.372103,204.038556,35.066311,34.791323,24.498758,-1.239034,-0.101513,-0.656361,0.385751,0.198436,0.415813,46.000000,0.000000,94.000000,255.000000,227.000000,255.000000,187.302725,100.113017,205.863774,194.274725,108.368631,212.419580,-6.239695,-7.180916,-5.888550,43.641461,-28.269945,10.013525,68.188574,77.460176,47.981429,43.323980,48.392831,30.981819,207.687500,91.812500,206.437500,9.372291,9.735366,8.880940,0.045127,0.106035,0.043020,-2.841247,-17.679617,-5.948798,17.413767,25.139578,10.284760,0.671756,0.863359,0.863359,6.438035,-20.435284,-2.501836,1.035210,0.826536,0.987887,0.810284,9363.000000,1310.000000,406070345.880000,6.273812,9363.000000,0.000000,9363.000000,64724660.119000,0.981123,2.322695,2.807088,0.886739,0.264338,0.052452,1.924120,0.606884,1.871668,3.384572,9340.000000,9340.000000,6.029546,0.096399,27.018512,183.000000,0.000000,1103.406931,3.830873,26.091761,1337.571429,2450.316298,1.331459,0.260550,0.870976,0.064838,120.977506,9.044925,0.086396,247.808015,11.516296,8.658923,0.000307,189.269175,35.215465,0.948730,2.000000,4.000000,767.000000,1267.000000,0.081918,0.135320,0.782762
187.718415,134.691233,213.565850,46.828838,62.984944,35.893547,-0.592254,0.001207,-0.914279,0.350237,0.251301,0.398462,18.000000,0.000000,60.000000,255.000000,255.000000,255.000000,183.530850,120.242142,212.236321,167.564014,102.103806,197.746251,14.890071,16.492908,13.846631,90.742258,297.825548,71.258760,65.174096,81.845445,49.129523,43.613146,48.475997,32.853403,147.312500,63.312500,182.062500,27.680586,25.287642,25.858917,0.187904,0.399410,0.142033,18.964443,43.176922,16.237466,23.737595,44.270364,17.612416,0.398936,0.076241,0.076241,4.869149,16.883846,7.025458,1.026629,1.143317,1.034015,0.778716,5224.000000,1128.000000,229354396.900000,1.876294,5224.000000,0.000000,5224.000000,122238003.450000,0.839162,3.686275,5.366735,1.260838,0.120597,0.086987,2.580511,0.540282,2.493525,3.901643,5183.500000,5183.500000,5.765056,0.070272,22.000000,167.000000,0.000000,962.764324,3.384595,35.108563,580.444444,570.553165,1.602612,0.319267,0.637942,0.247043,131.759240,28.636398,0.075490,528.283528,16.284952,9.061356,0.000304,186.040173,46.952524,0.938181,2.000000,3.000000,598.000000,610.000000,0.114472,0.116769,0.768760
193.032090,121.206650,212.898125,41.791421,49.164282,32.413126,-1.419268,-0.362644,-1.208118,0.366190,0.229934,0.403876,3.000000,0.000000,67.000000,255.000000,251.000000,255.000000,186.566248,109.861925,209.065551,169.287101,90.431345,193.722607,16.329322,17.891685,14.741794,84.314951,181.461245,60.616986,68.221468,81.240677,50.991479,45.378672,49.966472,33.742875,214.125000,182.750000,224.375000,35.291421,45.810070,29.575909,0.164817,0.250671,0.131815,30.340268,40.264160,23.615408,37.075797,42.734515,23.890365,0.396061,0.170678,0.170678,10.182824,3.399263,6.357733,1.055690,1.028854,1.030782,0.797223,5173.000000,914.000000,198859022.920000,2.849972,5173.000000,0.000000,5173.000000,69775779.313000,0.897565,2.769697,2.682301,1.304208,0.233327,0.114557,1.851995,0.596643,1.737437,3.176984,5181.500000,5181.500000,7.404815,0.107707,38.013156,105.000000,0.000000,777.505538,5.439100,48.155173,1293.250000,1754.327417,1.597735,0.200450,0.740810,0.168042,80.999517,15.664095,0.069615,501.798665,15.510061,8.912031,0.000217,191.841519,42.009051,0.926190,2.000000,1.000000,714.000000,133.000000,0.138024,0.025710,0.836265
188.323947,121.661630,212.240842,22.242918,25.659488,18.872504,-0.892068,-0.541127,-0.451316,0.360617,0.232967,0.406415,69.000000,2.000000,117.000000,253.000000,191.000000,255.000000,184.956811,118.016611,211.335548,172.962295,105.418033,200.444262,10.746787,11.086118,10.010283,137.013153,214.200161,72.851882,62.653239,83.801961,52.083396,42.503975,50.837674,34.174222,185.812500,101.562500,201.875000,14.116563,15.455455,7.785202,0.075972,0.152177,0.038564,23.587332,25.070063,14.487107,26.495030,38.850165,19.233414,0.201799,0.417738,0.417738,5.474681,3.854244,5.700450,1.029941,1.032716,1.027600,0.789326,4368.000000,778.000000,162226721.470000,1.942743,4368.000000,0.000000,4368.000000,83503947.281000,0.834719,2.758865,3.101321,1.284436,0.000000,0.011678,2.009590,0.476184,1.997912,2.942919,4356.500000,4356.500000,6.220507,0.123571,18.248288,107.000000,0.000000,665.594211,3.533755,20.063413,873.600000,920.103820,1.705451,0.240279,0.552385,0.151977,37.359108,43.078942,0.087060,218.211255,10.868324,8.241428,0.000405,187.902066,22.787836,0.888759,1.000000,2.000000,263.000000,343.000000,0.060211,0.078526,0.861264
195.446490,115.362134,213.385741,16.128626,22.201887,15.192188,-0.598654,0.008561,-0.157381,0.372851,0.220075,0.407074,71.000000,1.000000,100.000000,254.000000,200.000000,255.000000,185.227872,109.427495,212.084746,166.627561,90.621974,195.271881,17.597101,17.576812,16.311594,194.868511,241.171630,96.844273,71.729086,86.148009,53.476513,42.011331,50.841518,32.566873,198.937500,95.750000,207.312500,6.118300,7.206768,7.208664,0.030755,0.075267,0.034772,30.554980,22.681815,16.793177,30.565659,29.948136,18.028314,0.065217,0.163768,0.163768,12.597224,-2.445252,6.845349,1.068894,0.979244,1.033143,0.802832,6354.000000,690.000000,182000000.000000,2.676471,6354.000000,0.000000,6354.000000,68000000.000000,0.845219,1.916667,1.947749,1.712275,0.648725,0.596291,1.435451,0.808097,0.839160,2.164041,6338.000000,6338.000000,5.987253,0.231335,19.104973,98.000000,0.000000,586.750809,4.103022,12.323740,2118.000000,2832.975821,1.733670,0.063834,0.560838,0.306874,82.381956,14.489518,0.113894,140.054529,8.413567,7.763953,0.000688,194.990152,16.734279,0.865988,1.000000,1.000000,166.000000,64.000000,0.026125,0.010072,0.963802
190.904266,114.606754,210.856021,30.321843,37.738013,25.178772,-1.106249,0.116303,-0.819000,0.369707,0.221948,0.408345,18.000000,0.000000,80.000000,255.000000,250.000000,255.000000,190.550327,109.400000,211.092810,178.670116,96.457956,200.108668,11.009109,11.855263,10.422065,115.302931,171.347079,54.235840,57.764205,70.386402,46.090935,39.303233,43.856930,30.501280,190.562500,99.062500,199.062500,9.905609,7.128015,7.197819,0.051981,0.071955,0.036159,27.236800,24.033027,14.828403,29.130909,28.435696,16.510953,0.065789,0.116397,0.065789,8.055000,-3.200632,4.315629,1.044053,0.972832,1.020895,0.798785,10571.000000,988.000000,252658983.090000,2.582484,10571.000000,0.000000,10571.000000,97835651.661000,0.852734,2.147826,2.338384,1.587272,0.573172,0.531630,1.877374,0.786826,1.345744,2.402365,10578.500000,10578.500000,5.771021,0.184706,24.331050,147.000000,0.000000,848.340113,3.929351,18.383478,1321.375000,3054.390239,1.651598,0.221319,0.639046,0.155335,164.444829,37.277913,0.077856,297.730667,12.525615,8.698211,0.000265,190.559032,30.332469,0.915533,2.000000,5.000000,566.000000,605.000000,0.053543,0.057232,0.889225
196.109582,111.544470,212.564985,23.858714,32.911193,22.777709,-0.487062,0.246996,-0.201588,0.376975,0.214418,0.408607,94.000000,8.000000,123.000000,255.000000,231.000000,255.000000,186.868750,106.641667,212.532292,172.075897,92.741538,200.338462,13.975962,13.210737,12.005609,142.362436,158.838000,66.487523,70.182079,84.392638,52.656805,46.597547,51.822685,33.970816,152.125000,56.875000,193.062500,24.793837,26.631455,22.749914,0.162983,0.468245,0.117837,33.930451,25.543452,18.261273,35.512872,33.943306,20.260596,0.088942,0.291667,0.139423,13.260316,-6.262917,6.024592,1.072520,0.946838,1.029169,0.806185,7848.000000,1248.000000,256418341.630000,2.623416,7848.000000,0.000000,7848.000000,97742166.306000,0.891124,3.135678,3.193538,1.078791,0.000000,0.006522,2.044145,0.344911,2.037623,3.521884,7853.500000,7853.500000,6.142907,0.086380,26.000000,174.000000,0.000000,1068.865793,4.139236,1.369523,3924.000000,400.000000,1.659159,0.325410,0.706627,0.196175,68.557579,14.183382,0.079778,309.543688,12.546317,8.533637,0.000301,195.460053,24.813102,0.865229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
181.051734,114.278996,208.109515,42.738784,48.756585,33.521692,-0.905167,0.007581,-0.861560,0.359629,0.226996,0.413375,7.000000,0.000000,49.000000,255.000000,246.000000,255.000000,182.894495,106.532875,207.925841,176.687883,98.207822,202.329755,6.100119,7.647199,5.486293,29.608877,187.484851,39.020093,70.565430,74.662144,47.295201,43.814904,45.981749,30.555585,181.375000,104.687500,219.000000,21.928506,23.860843,23.200216,0.120901,0.227924,0.105937,9.782710,28.743237,11.960053,27.620604,31.830371,15.175561,0.593564,0.217521,0.330751,-1.797532,-3.528391,1.569123,0.990169,0.970049,1.007597,0.785272,11907.000000,1678.000000,383241461.680000,3.362612,11907.000000,0.000000,11907.000000,113971346.010000,0.814762,3.214559,3.668308,1.318793,0.209709,0.008792,2.386369,0.579616,2.377577,3.844420,11861.000000,11861.000000,6.462848,0.072404,32.015621,222.000000,0.000000,1434.752296,4.822371,34.381653,517.695652,987.962525,1.604685,0.294903,0.570784,0.252929,94.357265,28.434096,0.062024,522.589453,16.663288,9.281784,0.000139,180.635050,42.688659,0.925535,7.000000,12.000000,2044.000000,1890.000000,0.171664,0.158730,0.669606
201.980028,120.150207,211.656267,26.778224,41.354814,23.365531,-0.734959,0.834862,-0.236339,0.378391,0.225090,0.396519,36.000000,0.000000,85.000000,255.000000,252.000000,255.000000,191.576316,108.693860,209.773684,173.348014,90.607081,194.322107,16.896671,16.561026,14.863384,181.171265,254.976328,70.056285,74.685634,86.517315,52.721490,46.125083,48.747495,33.024597,208.437500,93.125000,204.312500,10.931427,5.383714,7.597029,0.052445,0.057812,0.037183,40.431228,35.979217,19.569033,41.593644,37.313872,20.441323,0.107490,0.176144,0.110957,19.130761,2.342820,5.115875,1.104626,1.019887,1.024769,0.815709,14520.000000,1442.000000,346828749.160000,3.196445,14520.000000,0.000000,14520.000000,108504534.460000,0.763289,2.538732,2.591769,1.666725,0.500964,0.421130,1.951540,0.749259,1.530410,2.991727,14469.500000,14469.500000,6.544453,0.115160,32.015621,192.000000,0.000000,1256.534905,5.361618,27.998124,1320.000000,3475.706599,1.459090,0.268105,0.672218,0.169590,71.628858,35.108996,0.085448,292.856637,12.228268,8.614239,0.000298,201.384766,27.286142,0.896286,0.000000,8.000000,0.000000,962.000000,0.000000,0.066253,0.933747
205.299492,139.670051,223.643401,24.900801,45.980384,20.286238,0.351120,0.917799,-0.369364,0.361053,0.245633,0.393314,98.000000,58.000000,106.000000,255.000000,254.000000,255.000000,194.675824,124.291209,216.903846,168.491848,96.288043,193.247283,24.385593,25.637712,22.591102,219.552002,425.936772,143.656497,67.716284,90.759927,54.407368,46.994872,44.621442,34.585561,189.750000,113.062500,208.812500,12.686114,14.319867,10.788992,0.066857,0.126654,0.051668,49.245269,56.043456,32.948830,49.245269,56.043456,32.948830,0.000000,0.000000,0.000000,22.450226,21.862664,17.103009,1.122780,1.185580,1.082807,0.796925,1576.000000,472.000000,131033970.130000,4.062888,1576.000000,0.000000,1576.000000,32251433.714000,0.946317,2.336634,2.681493,1.101448,0.331218,0.230274,1.816032,0.647809,1.585759,2.972377,1559.500000,1559.500000,5.818410,0.118135,20.099751,70.000000,0.000000,407.288703,3.703166,0.000000,1576.000000,0.000000,1.101448,0.000000,0.946317,0.000000,20.546209,0.000000,0.107296,404.872251,12.246805,7.911569,0.000871,202.951101,26.349574,0.841684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
195.841727,90.845317,202.786876,29.195544,35.414428,23.506019,-1.284094,-0.023985,-0.334891,0.400107,0.185598,0.414296,57.000000,0.000000,100.000000,255.000000,230.000000,255.000000,184.753769,101.695142,205.860972,189.815308,109.361065,211.048253,-4.330357,-6.127551,-4.262755,50.327087,-292.752911,-31.399692,68.488355,93.659551,58.528008,46.565451,53.054053,34.470492,209.687500,65.687500,199.687500,10.964253,12.164080,11.788335,0.052289,0.185181,0.059034,2.169666,-30.477017,-9.031450,5.803699,30.477017,9.031450,0.411990,1.000000,1.000000,12.992461,-26.962070,-3.753516,1.071056,0.771134,0.981827,0.822993,8915.000000,784.000000,159000000.000000,1.445455,8915.000000,0.000000,8915.000000,110000000.000000,0.230873,2.031088,1.961862,2.306345,0.743803,0.655390,1.628547,0.830199,0.973157,2.075847,8924.500000,8924.500000,5.480977,0.254973,26.019224,121.000000,0.000000,663.198177,3.342936,24.361465,1783.000000,3085.232892,1.745303,0.317529,0.616878,0.241503,110.605280,16.844939,0.075930,283.896967,12.480632,8.625452,0.000281,195.920321,29.317976,0.913705,2.000000,2.000000,296.000000,675.000000,0.033202,0.075715,0.891082
168.080156,87.410648,194.594287,37.444954,37.374645,29.396905,-0.792786,0.004213,-0.519303,0.373441,0.194209,0.432350,9.000000,0.000000,72.000000,255.000000,231.000000,255.000000,168.443371,90.274802,193.934153,174.881617,99.891242,200.599615,-6.543639,-8.434172,-6.456361,-10.528860,-239.797914,-31.195934,92.994677,114.380554,64.739655,54.566130,67.259742,38.130741,160.875000,69.937500,201.937500,31.854896,37.127262,34.596728,0.198010,0.530863,0.171324,1.393049,-8.922783,-3.375912,35.262006,40.433168,19.415804,0.594675,0.594675,0.594675,-14.769111,-30.396739,-11.946105,0.919228,0.741979,0.942161,0.792105,6687.000000,1456.000000,312981031.690000,2.627632,6687.000000,0.071429,6687.000000,119111447.970000,0.895881,3.956522,5.574940,0.822238,0.000000,0.004880,3.029290,0.188318,3.024410,4.451288,6664.000000,6664.000000,6.640371,0.053732,104.000000,188.000000,0.000000,1248.389658,8.051382,27.253601,417.937500,455.100877,1.484404,0.287554,0.689146,0.172713,82.963620,38.934363,0.056776,583.170375,17.310961,9.133602,0.000156,168.267336,38.334270,0.895309,2.000000,11.000000,611.000000,2564.000000,0.091371,0.383431,0.525198
201.891681,143.424620,218.973818,32.031483,42.957629,28.537355,-0.611972,-0.125457,-0.766247,0.357780,0.254168,0.388052,57.000000,0.000000,96.000000,255.000000,247.000000,255.000000,192.520635,126.055556,215.809524,169.033071,101.422047,194.137008,21.609903,22.351449,20.320048,154.202597,201.971260,79.705157,90.845271,127.468553,62.762693,57.058410,73.371878,38.990103,178.250000,94.812500,194.875000,18.679869,22.984285,16.695340,0.104796,0.242418,0.085672,44.439669,52.600396,25.757251,46.194895,63.364810,26.994707,0.231884,0.231884,0.231884,19.042415,25.617233,12.433425,1.104143,1.217450,1.060199,0.795649,4736.000000,828.000000,184325358.050000,2.161553,4736.000000,0.000000,4736.000000,85274505.930000,0.751554,2.778523,3.318888,1.516331,0.378378,0.431958,2.026095,0.702947,1.594138,3.007908,4764.500000,4764.500000,5.930267,0.122265,26.172505,118.000000,0.000000,699.771497,3.628199,0.000000,4736.000000,0.000000,1.516331,0.000000,0.751554,0.000000,42.313506,0.000000,0.062222,572.461426,17.588196,8.894179,0.000237,200.557168,32.957622,0.858187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
